date,team,W/L,eFG%,TOV%,ORB%,FT/FGA,IsRegular,Season
2019-01-31,DAL,0,.449,11.3,22.9,.114,1,2018
2019-01-31,GSW,0,.528,13.6,21.4,.125,1,2018
2019-01-31,PHI,1,.534,16.2,36.4,.216,1,2018
2019-01-31,LAC,0,.510,8.0,19.7,.135,1,2018
2019-01-31,LAL,1,.516,13.0,15.2,.304,1,2018
2019-01-31,ORL,1,.530,14.1,20.0,.244,1,2018
2019-01-31,IND,0,.473,9.3,13.3,.154,1,2018
2019-01-31,SAS,1,.460,7.4,24.1,.250,1,2018
2019-01-31,BRK,0,.534,12.1,11.9,.213,1,2018
2019-01-31,TOR,0,.435,13.9,15.7,.118,1,2018
2019-01-31,MIL,1,.582,18.8,18.4,.165,1,2018
2019-02-01,CHO,1,.521,12.3,16.2,.329,1,2018
2019-02-01,MEM,0,.494,13.8,20.9,.163,1,2018
2019-02-01,DEN,1,.707,8.0,34.5,.244,1,2018
2019-02-01,HOU,0,.624,9.6,29.7,.188,1,2018
2019-02-01,MIA,0,.505,15.5,22.9,.098,1,2018
2019-02-01,OKC,1,.571,13.1,26.5,.154,1,2018
2019-02-01,NYK,0,.506,16.5,20.0,.140,1,2018
2019-02-01,BOS,1,.525,6.3,21.6,.080,1,2018
2019-02-01,UTA,1,.598,13.0,25.6,.276,1,2018
2019-02-01,ATL,0,.469,9.2,16.7,.204,1,2018
2019-02-02,CHO,1,.610,6.9,22.5,.305,1,2018
2019-02-02,CHI,0,.574,9.8,22.9,.309,1,2018
2019-02-02,CLE,0,.424,5.7,21.2,.306,1,2018
2019-02-02,DAL,1,.571,12.3,21.4,.179,1,2018
2019-02-02,DET,0,.524,13.2,16.3,.169,1,2018
2019-02-02,LAC,1,.549,11.8,26.2,.256,1,2018
2019-02-02,GSW,1,.533,9.1,16.3,.198,1,2018
2019-02-02,LAL,0,.474,12.7,26.0,.104,1,2018
2019-02-02,MIA,0,.486,22.5,25.6,.268,1,2018
2019-02-02,IND,1,.466,12.7,29.8,.135,1,2018
2019-02-02,MIN,0,.534,9.4,19.5,.124,1,2018
2019-02-02,DEN,1,.545,9.5,31.3,.112,1,2018
2019-02-02,ORL,1,.489,12.4,14.3,.106,1,2018
2019-02-02,BRK,0,.418,16.2,16.0,.143,1,2018
2019-02-02,PHO,0,.531,8.8,21.3,.104,1,2018
2019-02-02,ATL,1,.595,20.1,37.2,.214,1,2018
2019-02-02,SAC,1,.516,13.5,27.3,.217,1,2018
2019-02-02,PHI,0,.478,11.9,26.9,.204,1,2018
2019-02-02,SAS,1,.527,9.9,21.3,.174,1,2018
2019-02-02,NOP,0,.500,8.2,11.1,.125,1,2018
2019-02-02,UTA,0,.424,18.4,25.9,.291,1,2018
2019-02-02,HOU,1,.546,11.9,17.8,.345,1,2018
2019-02-02,WAS,0,.516,10.3,23.1,.204,1,2018
2019-02-02,MIL,1,.588,10.6,15.0,.264,1,2018
2019-02-03,BOS,1,.665,12.4,13.9,.143,1,2018
2019-02-03,OKC,0,.565,9.3,25.0,.272,1,2018
2019-02-03,NYK,0,.459,15.2,13.3,.216,1,2018
2019-02-03,MEM,1,.456,7.5,20.4,.143,1,2018
2019-02-03,TOR,1,.505,12.9,35.6,.277,1,2018
2019-02-03,LAC,0,.438,11.3,14.9,.281,1,2018
2019-02-04,BRK,0,.348,10.2,26.7,.225,1,2018
2019-02-04,MIL,1,.475,8.9,27.3,.168,1,2018
2019-02-04,DET,1,.636,17.1,42.1,.193,1,2018
2019-02-04,DEN,0,.495,12.1,21.3,.130,1,2018
2019-02-04,NOP,0,.483,14.5,27.1,.222,1,2018
2019-02-04,IND,1,.505,8.1,16.0,.187,1,2018
2019-02-04,PHO,0,.577,15.6,22.5,.155,1,2018
2019-02-04,HOU,1,.569,12.5,29.3,.218,1,2018
2019-02-04,SAC,1,.628,7.4,20.5,.156,1,2018
2019-02-04,SAS,0,.474,7.7,27.3,.194,1,2018
2019-02-04,WAS,0,.557,7.6,26.5,.216,1,2018
2019-02-04,ATL,1,.615,11.9,34.1,.275,1,2018
2019-02-05,CHO,0,.500,4.6,21.6,.237,1,2018
2019-02-05,LAC,1,.586,10.4,19.5,.172,1,2018
2019-02-05,CLE,0,.464,12.3,30.6,.073,1,2018
2019-02-05,BOS,1,.543,12.9,20.0,.171,1,2018
2019-02-05,IND,1,.668,9.0,24.4,.051,1,2018
2019-02-05,LAL,0,.493,18.0,9.1,.267,1,2018
2019-02-05,MEM,1,.506,7.5,23.5,.244,1,2018
2019-02-05,MIN,0,.500,15.1,37.2,.218,1,2018
2019-02-05,NYK,0,.450,10.2,27.1,.122,1,2018
2019-02-05,DET,1,.544,10.9,16.2,.241,1,2018
2019-02-05,OKC,1,.571,13.6,20.0,.293,1,2018
2019-02-05,ORL,0,.528,14.6,16.3,.300,1,2018
2019-02-05,PHI,0,.493,17.0,15.6,.543,1,2018
2019-02-05,TOR,1,.522,11.2,34.1,.292,1,2018
2019-02-05,POR,0,.532,11.7,15.6,.097,1,2018
2019-02-05,MIA,1,.584,11.3,23.5,.253,1,2018
2019-02-06,BRK,1,.617,11.8,12.2,.267,1,2018
2019-02-06,DEN,0,.571,10.7,25.5,.172,1,2018
2019-02-06,CHI,0,.582,7.5,22.0,.154,1,2018
2019-02-06,NOP,1,.618,10.9,34.1,.235,1,2018
2019-02-06,DAL,1,.463,11.4,27.8,.128,1,2018
2019-02-06,CHO,0,.455,12.7,16.0,.135,1,2018
2019-02-06,GSW,1,.663,10.3,35.0,.158,1,2018
2019-02-06,SAS,0,.506,16.6,9.5,.247,1,2018
2019-02-06,MIL,1,.704,12.6,20.0,.183,1,2018
2019-02-06,WAS,0,.614,19.3,23.5,.174,1,2018
2019-02-06,SAC,0,.489,18.1,40.8,.132,1,2018
2019-02-06,HOU,1,.550,10.0,27.7,.170,1,2018
2019-02-06,UTA,1,.565,14.0,29.3,.250,1,2018
2019-02-06,PHO,0,.487,20.9,18.4,.200,1,2018
2019-02-07,ATL,0,.550,15.7,17.4,.163,1,2018
2019-02-07,TOR,1,.534,7.3,26.1,.299,1,2018
2019-02-07,BOS,0,.574,7.2,25.0,.213,1,2018
2019-02-07,LAL,1,.629,7.1,21.3,.072,1,2018
2019-02-07,IND,1,.615,17.1,20.6,.103,1,2018
2019-02-07,LAC,0,.471,18.4,20.5,.141,1,2018
2019-02-07,OKC,1,.572,9.9,22.9,.156,1,2018
2019-02-07,MEM,0,.487,21.6,19.5,.260,1,2018
2019-02-07,ORL,1,.608,12.3,27.0,.253,1,2018
2019-02-07,MIN,0,.515,10.3,34.0,.101,1,2018
2019-02-07,POR,1,.599,7.5,10.8,.198,1,2018
2019-02-07,SAS,0,.593,15.6,25.6,.110,1,2018
2019-02-08,BRK,0,.484,11.4,12.5,.160,1,2018
2019-02-08,CHI,1,.624,15.9,22.9,.224,1,2018
2019-02-08,DAL,0,.540,12.8,18.0,.149,1,2018
2019-02-08,MIL,1,.602,11.7,26.3,.108,1,2018
2019-02-08,DET,1,.564,11.6,27.5,.267,1,2018
2019-02-08,NYK,0,.494,11.9,22.2,.333,1,2018
2019-02-08,NOP,1,.522,9.6,17.0,.297,1,2018
2019-02-08,MIN,0,.555,13.7,21.3,.176,1,2018
2019-02-08,PHI,1,.564,15.6,17.9,.372,1,2018
2019-02-08,DEN,0,.521,11.5,18.6,.128,1,2018
2019-02-08,PHO,0,.416,9.5,32.2,.228,1,2018
2019-02-08,GSW,1,.568,15.7,23.7,.309,1,2018
2019-02-08,SAC,1,.461,12.2,20.8,.211,1,2018
2019-02-08,MIA,0,.494,17.2,23.4,.102,1,2018
2019-02-08,WAS,1,.565,13.9,22.2,.163,1,2018
2019-02-08,CLE,0,.438,11.6,30.9,.229,1,2018
2019-02-09,ATL,0,.616,16.0,27.0,.163,1,2018
2019-02-09,CHO,1,.653,12.7,27.8,.159,1,2018
2019-02-09,BOS,0,.473,10.2,15.7,.272,1,2018
2019-02-09,LAC,1,.548,14.3,14.0,.369,1,2018
2019-02-09,CHI,0,.536,9.1,29.8,.216,1,2018
2019-02-09,WAS,1,.642,11.4,16.2,.126,1,2018
2019-02-09,HOU,0,.523,10.8,14.6,.256,1,2018
2019-02-09,OKC,1,.522,15.7,27.3,.270,1,2018
2019-02-09,IND,1,.589,10.2,19.4,.071,1,2018
2019-02-09,CLE,0,.544,13.5,11.9,.051,1,2018
2019-02-09,MEM,1,.477,11.1,22.2,.170,1,2018
2019-02-09,NOP,0,.430,13.3,32.7,.186,1,2018
2019-02-09,MIL,0,.358,8.9,20.0,.158,1,2018
2019-02-09,ORL,1,.521,11.0,18.8,.053,1,2018
2019-02-09,NYK,0,.468,12.8,28.8,.117,1,2018
2019-02-09,TOR,1,.465,10.8,19.2,.279,1,2018
2019-02-09,UTA,1,.611,10.0,22.5,.167,1,2018
2019-02-09,SAS,0,.489,8.4,10.4,.202,1,2018
2019-02-10,ATL,0,.544,10.8,11.6,.263,1,2018
2019-02-10,ORL,1,.544,7.2,28.2,.275,1,2018
2019-02-10,DAL,1,.483,14.1,23.4,.207,1,2018
2019-02-10,POR,0,.541,17.1,30.0,.093,1,2018
2019-02-10,GSW,1,.616,11.4,18.4,.232,1,2018
2019-02-10,MIA,0,.543,12.8,42.0,.038,1,2018
2019-02-10,PHI,1,.639,7.0,17.1,.196,1,2018
2019-02-10,LAL,0,.570,13.6,20.5,.151,1,2018
2019-02-10,SAC,1,.506,10.4,22.0,.381,1,2018
2019-02-10,PHO,0,.451,14.0,28.3,.242,1,2018
2019-02-11,CHI,0,.432,11.9,17.0,.167,1,2018
2019-02-11,MIL,1,.550,15.5,12.2,.300,1,2018
2019-02-11,CLE,1,.474,14.8,32.1,.179,1,2018
2019-02-11,NYK,0,.495,9.0,20.4,.141,1,2018
2019-02-11,DEN,1,.517,13.7,20.0,.124,1,2018
2019-02-11,MIA,0,.470,17.6,16.7,.122,1,2018
2019-02-11,DET,1,.606,14.5,25.0,.212,1,2018
2019-02-11,WAS,0,.583,13.2,15.6,.167,1,2018
2019-02-11,HOU,1,.594,10.2,23.1,.144,1,2018
2019-02-11,DAL,0,.568,17.5,9.4,.288,1,2018
2019-02-11,IND,1,.568,12.8,14.3,.203,1,2018
2019-02-11,CHO,0,.361,6.3,38.2,.278,1,2018
2019-02-11,MIN,1,.556,10.9,35.6,.333,1,2018
2019-02-11,LAC,0,.597,19.1,22.2,.472,1,2018
2019-02-11,OKC,1,.570,10.8,16.3,.256,1,2018
2019-02-11,POR,0,.477,11.1,20.8,.322,1,2018
2019-02-11,TOR,1,.592,12.2,16.1,.196,1,2018
2019-02-11,BRK,0,.636,13.5,12.5,.148,1,2018
2019-02-12,ATL,1,.522,16.9,15.0,.228,1,2018
2019-02-12,LAL,0,.505,13.8,19.6,.179,1,2018
2019-02-12,GSW,1,.567,6.7,10.6,.157,1,2018
2019-02-12,UTA,0,.529,14.3,16.7,.184,1,2018
2019-02-12,MEM,0,.539,11.9,19.5,.124,1,2018
2019-02-12,SAS,1,.494,7.5,20.0,.267,1,2018
2019-02-12,NOP,0,.436,12.6,14.8,.064,1,2018
2019-02-12,ORL,1,.511,8.7,26.1,.221,1,2018
2019-02-12,PHI,0,.544,13.0,23.3,.275,1,2018
2019-02-12,BOS,1,.540,4.9,17.8,.193,1,2018
2019-02-13,BOS,1,.602,14.5,24.4,.136,1,2018
2019-02-13,DET,0,.506,10.0,21.3,.298,1,2018
2019-02-13,CHI,1,.613,13.1,25.7,.300,1,2018
2019-02-13,MEM,0,.545,8.5,14.0,.146,1,2018
2019-02-13,CLE,0,.525,10.5,29.0,.108,1,2018
2019-02-13,BRK,1,.540,12.3,29.1,.230,1,2018
2019-02-13,DAL,0,.472,10.9,20.0,.205,1,2018
2019-02-13,MIA,1,.617,17.8,20.0,.148,1,2018
2019-02-13,DEN,1,.495,11.3,29.2,.222,1,2018
2019-02-13,SAC,0,.511,10.2,20.4,.247,1,2018
2019-02-13,IND,0,.477,10.4,8.7,.148,1,2018
2019-02-13,MIL,1,.494,9.2,20.4,.244,1,2018
2019-02-13,LAC,1,.661,10.2,20.0,.274,1,2018
2019-02-13,PHO,0,.512,14.9,18.2,.221,1,2018
2019-02-13,MIN,1,.600,9.3,35.1,.144,1,2018
2019-02-13,HOU,0,.505,9.6,27.7,.122,1,2018
2019-02-13,NYK,0,.445,9.7,25.5,.220,1,2018
2019-02-13,PHI,1,.590,13.4,17.1,.436,1,2018
2019-02-13,POR,1,.548,3.6,31.1,.290,1,2018
2019-02-13,GSW,0,.469,7.9,34.6,.165,1,2018
2019-02-13,TOR,1,.565,12.5,18.8,.272,1,2018
2019-02-13,WAS,0,.524,15.1,8.5,.381,1,2018
2019-02-14,ATL,0,.418,10.8,19.6,.165,1,2018
2019-02-14,NYK,1,.524,12.8,26.2,.214,1,2018
2019-02-14,NOP,1,.609,12.8,29.5,.207,1,2018
2019-02-14,OKC,0,.519,10.4,30.9,.113,1,2018
2019-02-14,ORL,1,.614,6.5,20.0,.152,1,2018
2019-02-14,CHO,0,.372,7.1,23.6,.202,1,2018
2019-02-21,BRK,0,.429,10.4,22.6,.217,1,2018
2019-02-21,POR,1,.471,11.1,33.9,.133,1,2018
2019-02-21,CLE,1,.571,16.1,27.0,.165,1,2018
2019-02-21,PHO,0,.476,15.2,21.2,.214,1,2018
2019-02-21,GSW,1,.559,12.5,17.4,.213,1,2018
2019-02-21,SAC,0,.485,10.2,25.5,.273,1,2018
2019-02-21,LAL,1,.488,15.2,25.5,.314,1,2018
2019-02-21,HOU,0,.523,13.7,9.8,.159,1,2018
2019-02-21,MIL,1,.500,14.5,19.1,.114,1,2018
2019-02-21,BOS,0,.451,6.3,20.7,.049,1,2018
2019-02-21,PHI,1,.494,13.3,26.7,.305,1,2018
2019-02-21,MIA,0,.511,8.3,15.2,.064,1,2018
2019-02-22,ATL,0,.602,15.7,22.7,.182,1,2018
2019-02-22,DET,1,.563,6.9,21.3,.189,1,2018
2019-02-22,CHO,1,.547,11.7,25.6,.188,1,2018
2019-02-22,WAS,0,.485,11.0,20.8,.165,1,2018
2019-02-22,DAL,0,.464,13.2,14.3,.310,1,2018
2019-02-22,DEN,1,.476,10.2,37.5,.155,1,2018
2019-02-22,IND,1,.548,9.2,26.0,.258,1,2018
2019-02-22,NOP,0,.505,13.8,28.6,.183,1,2018
2019-02-22,MEM,0,.417,9.4,20.8,.344,1,2018
2019-02-22,LAC,1,.507,20.4,20.0,.480,1,2018
2019-02-22,NYK,0,.494,19.2,18.6,.221,1,2018
2019-02-22,MIN,1,.534,11.4,15.2,.253,1,2018
2019-02-22,OKC,1,.542,7.9,19.3,.169,1,2018
2019-02-22,UTA,0,.581,17.4,31.9,.238,1,2018
2019-02-22,ORL,0,.593,13.3,19.5,.160,1,2018
2019-02-22,CHI,1,.511,7.5,13.6,.200,1,2018
2019-02-22,TOR,1,.500,7.7,26.4,.277,1,2018
2019-02-22,SAS,0,.551,12.4,21.4,.213,1,2018
2019-02-23,ATL,1,.478,11.4,25.5,.348,1,2018
2019-02-23,PHO,0,.511,10.5,13.6,.183,1,2018
2019-02-23,CHI,1,.602,11.8,29.7,.227,1,2018
2019-02-23,BOS,0,.543,6.5,13.6,.174,1,2018
2019-02-23,CHO,0,.523,10.8,27.9,.291,1,2018
2019-02-23,BRK,1,.557,11.7,26.8,.230,1,2018
2019-02-23,CLE,1,.534,16.2,33.3,.205,1,2018
2019-02-23,MEM,0,.472,10.5,28.3,.244,1,2018
2019-02-23,GSW,0,.544,15.4,19.6,.156,1,2018
2019-02-23,HOU,1,.522,12.8,25.0,.239,1,2018
2019-02-23,MIA,0,.470,12.2,20.9,.232,1,2018
2019-02-23,DET,1,.613,13.3,22.6,.263,1,2018
2019-02-23,MIL,1,.626,9.5,25.6,.221,1,2018
2019-02-23,MIN,0,.549,8.3,23.5,.157,1,2018
2019-02-23,NOP,1,.599,14.9,21.4,.135,1,2018
2019-02-23,LAL,0,.605,19.9,15.8,.210,1,2018
2019-02-23,OKC,0,.448,10.7,28.6,.210,1,2018
2019-02-23,SAC,1,.490,7.4,14.0,.247,1,2018
2019-02-23,PHI,0,.534,10.0,17.1,.253,1,2018
2019-02-23,POR,1,.520,9.0,42.2,.273,1,2018
2019-02-23,UTA,1,.565,6.6,19.0,.341,1,2018
2019-02-23,DAL,0,.490,2.8,15.1,.144,1,2018
2019-02-23,WAS,0,.614,20.0,21.6,.190,1,2018
2019-02-23,IND,1,.633,19.9,33.3,.169,1,2018
2019-02-24,DEN,1,.588,18.6,27.9,.271,1,2018
2019-02-24,LAC,0,.362,14.1,13.7,.379,1,2018
2019-02-24,NYK,1,.592,6.2,25.0,.143,1,2018
2019-02-24,SAS,0,.479,6.1,27.5,.298,1,2018
2019-02-24,TOR,0,.478,11.8,13.0,.121,1,2018
2019-02-24,ORL,1,.538,11.5,25.0,.165,1,2018
2019-02-25,BRK,1,.549,15.4,14.0,.148,1,2018
2019-02-25,SAS,0,.385,9.8,18.2,.115,1,2018
2019-02-25,CHI,0,.495,6.4,14.0,.163,1,2018
2019-02-25,MIL,1,.555,7.3,18.6,.176,1,2018
2019-02-25,CHO,0,.478,10.5,20.0,.253,1,2018
2019-02-25,GSW,1,.579,13.0,31.0,.116,1,2018
2019-02-25,CLE,0,.489,7.4,25.0,.258,1,2018
2019-02-25,POR,1,.679,12.9,18.2,.218,1,2018
2019-02-25,DET,1,.545,10.8,33.3,.193,1,2018
2019-02-25,IND,0,.517,10.3,27.3,.218,1,2018
2019-02-25,HOU,1,.517,11.9,27.9,.289,1,2018
2019-02-25,ATL,0,.594,15.9,28.6,.200,1,2018
2019-02-25,LAC,1,.535,5.3,19.1,.140,1,2018
2019-02-25,DAL,0,.579,16.2,18.4,.316,1,2018
2019-02-25,MEM,1,.489,12.7,29.4,.204,1,2018
2019-02-25,LAL,0,.506,14.8,19.2,.169,1,2018
2019-02-25,MIA,0,.541,11.7,30.4,.165,1,2018
2019-02-25,PHO,1,.579,12.3,18.9,.236,1,2018
2019-02-25,MIN,1,.554,18.8,18.9,.241,1,2018
2019-02-25,SAC,0,.437,15.7,25.0,.232,1,2018
2019-02-25,NOP,0,.447,10.9,24.6,.163,1,2018
2019-02-25,PHI,1,.485,15.5,27.3,.129,1,2018
2019-02-26,DEN,1,.540,14.8,25.6,.295,1,2018
2019-02-26,OKC,0,.505,13.8,28.0,.168,1,2018
2019-02-26,NYK,1,.466,8.8,28.6,.281,1,2018
2019-02-26,ORL,0,.500,14.1,24.5,.157,1,2018
2019-02-26,TOR,1,.580,8.2,17.8,.096,1,2018
2019-02-26,BOS,0,.419,12.5,21.3,.267,1,2018
2019-02-27,ATL,1,.481,8.9,32.1,.250,1,2018
2019-02-27,MIN,0,.490,5.7,16.1,.225,1,2018
2019-02-27,BOS,0,.494,15.8,18.6,.081,1,2018
2019-02-27,POR,1,.456,10.8,28.3,.167,1,2018
2019-02-27,BRK,0,.506,13.5,14.9,.353,1,2018
2019-02-27,WAS,1,.516,14.8,33.3,.271,1,2018
2019-02-27,CHO,0,.542,15.9,21.1,.277,1,2018
2019-02-27,HOU,1,.533,9.0,14.9,.231,1,2018
2019-02-27,DAL,1,.593,15.7,23.8,.173,1,2018
2019-02-27,IND,0,.545,14.8,15.8,.221,1,2018
2019-02-27,LAL,1,.564,6.9,13.6,.202,1,2018
2019-02-27,NOP,0,.485,10.2,29.8,.196,1,2018
2019-02-27,MEM,0,.484,13.6,25.5,.170,1,2018
2019-02-27,CHI,1,.524,13.9,17.1,.280,1,2018
2019-02-27,MIA,1,.614,12.7,29.3,.289,1,2018
2019-02-27,GSW,0,.590,9.0,18.2,.225,1,2018
2019-02-27,SAC,0,.500,5.7,24.6,.186,1,2018
2019-02-27,MIL,1,.558,8.3,20.4,.143,1,2018
2019-02-27,SAS,1,.574,11.9,17.5,.148,1,2018
2019-02-27,DET,0,.435,5.5,14.3,.060,1,2018
2019-02-27,UTA,1,.473,13.1,28.0,.261,1,2018
2019-02-27,LAC,0,.420,9.3,20.8,.277,1,2018
2019-02-28,DEN,0,.439,10.6,32.0,.172,1,2018
2019-02-28,UTA,1,.536,10.0,20.4,.250,1,2018
2019-02-28,HOU,1,.617,15.2,23.5,.338,1,2018
2019-02-28,MIA,0,.611,13.3,22.2,.235,1,2018
2019-02-28,IND,1,.571,10.1,18.6,.310,1,2018
2019-02-28,MIN,0,.517,14.8,43.8,.258,1,2018
2019-02-28,NYK,0,.542,8.7,30.4,.158,1,2018
2019-02-28,CLE,1,.600,11.9,23.5,.363,1,2018
2019-02-28,OKC,0,.483,10.8,18.2,.230,1,2018
2019-02-28,PHI,1,.527,12.4,18.2,.132,1,2018
2019-02-28,ORL,1,.511,13.6,19.1,.135,1,2018
2019-02-28,GSW,0,.448,10.6,17.0,.093,1,2018
2019-03-01,ATL,0,.585,13.0,15.0,.138,1,2018
2019-03-01,CHI,1,.559,10.8,18.0,.294,1,2018
2019-03-01,BOS,1,.500,10.6,20.8,.138,1,2018
2019-03-01,WAS,0,.461,15.6,23.9,.157,1,2018
2019-03-01,BRK,0,.570,15.3,18.9,.163,1,2018
2019-03-01,CHO,1,.580,12.1,25.0,.149,1,2018
2019-03-01,LAL,0,.547,8.0,16.7,.156,1,2018
2019-03-01,MIL,1,.591,9.6,25.6,.226,1,2018
2019-03-01,PHO,0,.489,15.2,23.1,.255,1,2018
2019-03-01,NOP,1,.667,20.7,27.0,.161,1,2018
2019-03-01,SAC,0,.473,7.1,16.0,.226,1,2018
2019-03-01,LAC,1,.500,10.1,29.6,.261,1,2018
2019-03-01,TOR,1,.617,13.4,5.7,.235,1,2018
2019-03-01,POR,0,.576,15.9,23.1,.224,1,2018
2019-03-02,CLE,0,.424,11.4,17.6,.329,1,2018
2019-03-02,DET,1,.655,11.3,27.3,.172,1,2018
2019-03-02,DAL,0,.347,9.1,22.0,.259,1,2018
2019-03-02,MEM,1,.590,14.5,11.8,.244,1,2018
2019-03-02,DEN,0,.473,13.2,22.2,.272,1,2018
2019-03-02,NOP,1,.554,16.9,26.1,.196,1,2018
2019-03-02,IND,0,.591,11.2,9.1,.273,1,2018
2019-03-02,ORL,1,.560,8.3,25.0,.165,1,2018
2019-03-02,MIA,1,.567,10.7,27.5,.167,1,2018
2019-03-02,BRK,0,.403,10.9,13.2,.193,1,2018
2019-03-02,PHI,0,.529,17.4,23.9,.287,1,2018
2019-03-02,GSW,1,.593,12.7,10.3,.296,1,2018
2019-03-02,PHO,1,.553,12.2,23.1,.447,1,2018
2019-03-02,LAL,0,.528,10.8,23.8,.169,1,2018
2019-03-02,SAS,1,.538,9.7,24.4,.198,1,2018
2019-03-02,OKC,0,.494,11.7,22.4,.170,1,2018
2019-03-02,UTA,1,.521,10.8,30.8,.156,1,2018
2019-03-02,MIL,0,.464,12.1,31.5,.229,1,2018
2019-03-03,BOS,0,.532,12.7,20.0,.286,1,2018
2019-03-03,HOU,1,.606,11.5,21.7,.225,1,2018
2019-03-03,CHI,0,.554,12.1,20.5,.174,1,2018
2019-03-03,ATL,1,.590,11.4,25.0,.202,1,2018
2019-03-03,CHO,0,.530,11.4,10.3,.241,1,2018
2019-03-03,POR,1,.505,9.4,29.5,.219,1,2018
2019-03-03,CLE,1,.518,12.3,21.4,.253,1,2018
2019-03-03,ORL,0,.477,10.6,18.6,.102,1,2018
2019-03-03,DET,1,.535,15.4,20.0,.233,1,2018
2019-03-03,TOR,0,.458,13.1,32.1,.198,1,2018
2019-03-03,LAC,1,.587,13.9,19.6,.133,1,2018
2019-03-03,NYK,0,.460,11.2,17.0,.295,1,2018
2019-03-03,OKC,1,.403,11.5,29.8,.258,1,2018
2019-03-03,MEM,0,.487,20.1,10.0,.228,1,2018
2019-03-03,WAS,1,.556,7.4,30.6,.265,1,2018
2019-03-03,MIN,0,.545,10.1,27.9,.131,1,2018
2019-03-04,BRK,1,.665,12.2,8.8,.165,1,2018
2019-03-04,DAL,0,.425,12.6,10.0,.161,1,2018
2019-03-04,LAL,0,.473,10.6,14.3,.209,1,2018
2019-03-04,LAC,1,.560,14.6,19.5,.241,1,2018
2019-03-04,MIA,1,.614,17.5,21.2,.215,1,2018
2019-03-04,ATL,0,.511,12.1,32.7,.220,1,2018
2019-03-04,PHO,1,.489,11.8,30.4,.275,1,2018
2019-03-04,MIL,0,.432,12.1,31.6,.242,1,2018
2019-03-04,SAC,1,.536,12.6,13.6,.313,1,2018
2019-03-04,NYK,0,.529,15.6,21.3,.212,1,2018
2019-03-04,SAS,1,.529,8.8,14.6,.165,1,2018
2019-03-04,DEN,0,.521,11.8,17.8,.042,1,2018
2019-03-04,UTA,0,.543,15.5,28.9,.130,1,2018
2019-03-04,NOP,1,.526,7.1,26.1,.146,1,2018
2019-03-05,GSW,0,.447,18.8,19.6,.224,1,2018
2019-03-05,BOS,1,.583,9.6,20.0,.167,1,2018
2019-03-05,IND,1,.518,11.3,24.4,.214,1,2018
2019-03-05,CHI,0,.409,8.8,27.8,.215,1,2018
2019-03-05,MEM,1,.620,15.8,11.4,.360,1,2018
2019-03-05,POR,0,.589,18.5,14.3,.228,1,2018
2019-03-05,MIN,1,.590,8.7,25.0,.292,1,2018
2019-03-05,OKC,0,.543,10.0,26.3,.191,1,2018
2019-03-05,PHI,1,.534,10.1,22.7,.213,1,2018
2019-03-05,ORL,0,.522,10.9,20.0,.097,1,2018
2019-03-05,TOR,0,.466,11.9,32.0,.135,1,2018
2019-03-05,HOU,1,.535,9.7,22.5,.188,1,2018
2019-03-06,ATL,0,.462,12.0,20.4,.207,1,2018
2019-03-06,SAS,1,.551,14.2,14.3,.146,1,2018
2019-03-06,BRK,1,.538,12.0,23.4,.165,1,2018
2019-03-06,CLE,0,.494,15.3,22.0,.241,1,2018
2019-03-06,CHI,1,.473,11.0,32.7,.215,1,2018
2019-03-06,PHI,0,.506,13.3,29.5,.218,1,2018
2019-03-06,CHO,0,.451,19.2,22.7,.122,1,2018
2019-03-06,MIA,1,.472,16.0,36.2,.067,1,2018
2019-03-06,DET,1,.613,4.6,26.2,.183,1,2018
2019-03-06,MIN,0,.560,12.2,16.2,.238,1,2018
2019-03-06,LAL,0,.518,11.3,11.9,.143,1,2018
2019-03-06,DEN,1,.526,7.0,33.3,.122,1,2018
2019-03-06,NOP,0,.511,15.5,16.3,.146,1,2018
2019-03-06,UTA,1,.568,17.0,20.9,.159,1,2018
2019-03-06,PHO,1,.556,12.5,9.5,.210,1,2018
2019-03-06,NYK,0,.494,20.0,22.9,.260,1,2018
2019-03-06,SAC,0,.581,16.7,15.8,.200,1,2018
2019-03-06,BOS,1,.589,16.9,8.1,.228,1,2018
2019-03-06,WAS,1,.602,11.1,37.5,.215,1,2018
2019-03-06,DAL,0,.565,6.2,29.2,.194,1,2018
2019-03-07,MIL,1,.581,12.0,19.0,.198,1,2018
2019-03-07,IND,0,.467,10.0,12.0,.156,1,2018
2019-03-07,POR,0,.441,10.9,25.0,.404,1,2018
2019-03-07,OKC,1,.495,11.8,30.2,.238,1,2018
2019-03-08,CHI,0,.543,14.8,19.0,.183,1,2018
2019-03-08,DET,1,.596,15.6,20.6,.157,1,2018
2019-03-08,CHO,1,.490,11.8,35.3,.188,1,2018
2019-03-08,WAS,0,.517,12.6,27.7,.256,1,2018
2019-03-08,GSW,1,.643,15.4,17.9,.167,1,2018
2019-03-08,DEN,0,.448,15.7,28.0,.310,1,2018
2019-03-08,HOU,1,.571,15.7,15.9,.118,1,2018
2019-03-08,PHI,0,.384,14.6,37.9,.189,1,2018
2019-03-08,LAC,1,.506,8.6,20.8,.360,1,2018
2019-03-08,OKC,0,.456,8.8,24.6,.167,1,2018
2019-03-08,MEM,1,.561,10.2,20.5,.144,1,2018
2019-03-08,UTA,0,.537,12.3,22.2,.195,1,2018
